# Data Source: NASA GEOS5 Near-Real-Time
# Model Time = 2010-01-01 00:00:00
# Location = [  41.1310, -112.8960 ]
# Fields = [ Z(km), T(K), U(m/s), V(m/s), R(g/cm3), P(mbar) ]
# Ground Height = 1.421
# The following lines are formatted input for ncpaprop
#% 0, Z0, km, 1.421
#% 1, Z, km
#% 2, T, degK
#% 3, U, m/s
#% 4, V, m/s
#% 5, RHO, g/cm3
#% 6, P, mbar
 22.200      2.11240e+02       1.44953e+01      -6.82303e+00       6.22032e-05       3.77113e+01
 22.300      2.11266e+02       1.45905e+01      -6.92622e+00       6.12224e-05       3.71211e+01
 22.400      2.11291e+02       1.46874e+01      -7.03364e+00       6.02569e-05       3.65400e+01
 22.500      2.11315e+02       1.47851e+01      -7.14477e+00       5.93065e-05       3.59678e+01
 22.600      2.11339e+02       1.48824e+01      -7.25907e+00       5.83707e-05       3.54043e+01
 22.700      2.11362e+02       1.49786e+01      -7.37601e+00       5.74494e-05       3.48493e+01
 22.800      2.11385e+02       1.50726e+01      -7.49507e+00       5.65421e-05       3.43027e+01
 22.900      2.11408e+02       1.51635e+01      -7.61572e+00       5.56485e-05       3.37642e+01
 23.000      2.11430e+02       1.52503e+01      -7.73743e+00       5.47684e-05       3.32337e+01
 23.100      2.11452e+02       1.53321e+01      -7.85967e+00       5.39015e-05       3.27110e+01
 23.200      2.11473e+02       1.54079e+01      -7.98191e+00       5.30475e-05       3.21960e+01
 23.300      2.11495e+02       1.54767e+01      -8.10361e+00       5.22060e-05       3.16885e+01
 23.400      2.11516e+02       1.55377e+01      -8.22427e+00       5.13770e-05       3.11884e+01
 23.500      2.11537e+02       1.55898e+01      -8.34333e+00       5.05601e-05       3.06955e+01
 23.600      2.11557e+02       1.56321e+01      -8.46028e+00       4.97550e-05       3.02097e+01
 23.700      2.11578e+02       1.56637e+01      -8.57461e+00       4.89615e-05       2.97308e+01
 23.800      2.11599e+02       1.56847e+01      -8.68604e+00       4.81795e-05       2.92589e+01
